,filename,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
20,7_Tình Lỡ - Lệ Quyên _ Live Show Quang Lê Hát Trên Quê Hương 1,0.24020612,0.0904803,0.16392054,0.005602436,1513.7006338037438,624250.1351321731,1916.3414598573395,282185.9986514277,2897.4908126027963,3065929.603804724,0.06655118487567724,0.0024567555840519493,-7.835699e-07,0.02622474,-5.8344012e-06,0.002184533,60.09265988372093,-178.74516,4574.668,123.58739,1210.996,16.190022,624.3928,18.228321,411.76044,-6.5638485,292.78656,1.910177,284.10785,0.3563652,225.22636,-3.5696735,158.9268,-21.944113,153.14235,-5.5669703,226.55699,-18.284496,234.10081,-7.172042,147.10823,-19.371447,144.38797,-10.499851,136.28705,-14.485372,190.01805,0.90338683,257.81766,-0.7480816,211.19333,0.07796514,193.38849,-4.8623524,218.50435,-1.7996274,136.29843,bolero
21,45_Lệ Quyên - Sầu Lẻ Bóng _ Hội Nghị Image Skin Care,0.26441973,0.09247694,0.26381233,0.007898548,1773.4691470741393,677762.4315120648,2225.033059910285,278174.0225348562,3787.5312639832864,3705869.2048567515,0.06497182934645898,0.002587730575332447,5.4611155e-07,0.05549348,-3.7161517e-05,0.007578513,83.35433467741936,-101.51254,4302.2935,111.7679,1218.6266,18.71969,513.3775,25.812283,334.13156,0.34865236,295.7511,1.3238136,233.60666,3.6342487,235.00992,2.3343635,187.94409,-13.961524,194.29819,4.7273154,199.02184,-19.838778,180.83545,0.5088165,171.29758,-15.210397,132.26701,-5.0497246,107.68537,-6.7904267,131.82973,-1.7566503,167.82198,-3.0191364,162.3798,2.2908754,157.71814,-5.279271,146.97449,-0.61233914,152.03413,bolero
22,66_Tình nhạt phai,0.2894924,0.091650635,0.19156708,0.0027922078,1285.778748975922,241646.03424940186,1853.465004808778,194718.7934948635,2644.392343054615,1764920.4748451621,0.04586650269688467,0.0005595589889997876,4.4917415e-06,0.027576622,-1.803015e-05,0.0036357406,135.99917763157896,-132.55006,3086.021,137.40161,765.38727,11.092949,271.13657,35.06857,219.90244,10.687128,170.06314,12.354471,98.50031,0.052978657,91.54313,9.936667,80.01091,-8.499065,139.3148,6.0863314,116.3557,-7.0823383,79.13716,-1.2249959,63.17618,-0.12692772,97.57161,-3.8787687,75.41137,-2.7957149,86.54415,-2.4004836,94.59835,-7.028355,71.7904,0.42853245,57.996014,-3.4271853,65.23901,-3.0365198,77.627464,bolero
23,2_Vùng Lá Me Bay,0.26936343,0.09140147,0.19831641,0.0037347975,1997.8920725768312,544038.6387766415,2408.9275547058837,168955.35707959728,4354.857000108843,2441965.436893333,0.08316843133223684,0.0028290093862915226,-1.29493665e-05,0.03145709,-6.319117e-05,0.0041417107,151.99908088235293,-109.199615,2060.689,95.769554,915.5509,19.693684,417.30487,34.875137,255.72702,7.144353,207.22374,2.6064785,289.0011,7.8848376,176.48248,1.8414394,132.56909,-0.86367786,132.22232,15.352056,170.27339,-10.462874,161.48114,7.956242,88.83327,-5.7574563,98.587776,-5.191591,133.11429,-1.8719993,96.59537,5.6821847,102.85725,-4.9086385,127.880005,9.690752,166.92601,1.3974137,156.30016,5.8306494,131.76175,bolero
24,98_Hai bàn tay trắng,0.3013589,0.08803616,0.19225511,0.0029220567,1905.4233778864723,593764.6840347092,2122.7481663274793,264892.63438067504,3856.5475133181358,2837161.2745545288,0.08997470158910603,0.0026374486158067447,-5.9500903e-06,0.027687361,-7.6852404e-05,0.0056096995,129.19921875,-99.292656,2913.9949,105.55251,1326.8992,-3.9298024,817.78656,30.924137,511.48636,2.0301952,359.19852,-4.100319,314.37766,0.45647517,197.61316,8.111177,180.38031,-15.993662,214.17697,-3.0058835,181.9132,-4.194266,121.63239,-2.485129,159.75131,-3.9685545,133.94403,-5.175054,122.00109,-5.985706,129.9287,1.1283554,91.7011,-10.277812,85.982544,1.2319664,97.25027,-4.6101584,136.48161,-3.9888923,108.485054,bolero
25,38_Tạ từ trong đêm,0.2663896,0.08966362,0.29432327,0.004674032,1466.5563796671495,401638.7028710487,2030.1193071579612,288448.1841941315,3035.0233142959073,2821216.203866128,0.05463553508368808,0.0007999230956661383,3.88293e-06,0.07318544,-3.170378e-05,0.0059788,78.30255681818181,-94.564674,2543.613,127.35123,872.74963,16.72679,461.25693,25.709156,264.38812,9.767885,240.91956,3.0729191,183.96565,-4.7953916,171.98997,8.837511,160.95023,-13.117431,174.8764,3.3746085,184.41135,-11.325421,172.69763,-1.9450283,123.53582,-4.4299803,150.07655,1.2593673,112.498245,-2.557342,149.88039,1.2493688,103.29939,-4.398895,100.25902,-2.708222,123.48371,-7.2323556,118.11235,-0.57810575,90.56124,bolero
26,77_Những Lời Này Cho Em,0.27760234,0.09058891,0.24803488,0.004004282,1428.5929608714955,318786.9982861255,1869.5591868422457,262718.7053177466,2916.632363523123,2285090.6043781475,0.058428973974458204,0.0008384223447261331,-5.174787e-06,0.043557636,2.1154974e-05,0.008787247,161.4990234375,-101.48908,3449.481,133.20581,1086.25,4.941219,492.45984,23.804464,381.35382,-0.12625074,255.33151,-0.08811294,174.60652,-8.256842,142.86517,5.2941866,135.33179,-20.72181,196.48557,-1.8142936,144.38751,-7.5649095,115.737785,-2.2935762,101.58645,-3.801606,97.40723,1.2795357,102.63215,-3.9547415,89.32818,-1.7943816,94.5966,-3.8821924,75.95599,-2.6010666,81.47894,-5.599087,70.63967,-2.5727386,90.42382,bolero
27,26_Hoa Mười Giờ,0.2507388,0.09086108,0.2592712,0.004672889,1883.1283708671212,721031.060762204,2294.652052133588,255738.16763772978,3938.2178528020995,3198712.05352081,0.07100826298858359,0.0033171246512187637,-3.6697415e-06,0.058863685,5.6120305e-05,0.005347865,161.4990234375,-86.25883,1589.9586,107.807144,1041.569,7.75126,362.97693,21.95547,337.33698,6.79091,273.92386,-0.4919343,231.41597,7.1949143,143.57816,-3.7167118,159.444,-5.07472,132.15804,8.654172,176.2882,-18.700903,129.20007,6.006248,76.28716,-3.9034603,107.653336,2.0041378,99.26843,-5.876974,96.273994,-1.2895893,95.32686,-4.423268,100.80036,4.1117373,119.78975,-1.901114,166.16933,8.2020445,171.19962,bolero
28,62_Ba_c Tra__ng Lu__a Ho__ng,0.2562599,0.08796263,0.19829443,0.0040731328,2051.6391902756345,317061.58799757005,2292.596161959444,136922.19621266949,4235.278556516665,1879809.793091955,0.09336092449932276,0.0013486291171945588,-2.2718634e-06,0.03120063,-4.9767747e-05,0.0046878573,135.99917763157896,-82.31018,2104.8723,98.24302,618.30676,-4.983135,424.57632,13.5952425,302.90173,-1.709392,220.67569,6.564102,192.91728,1.3110423,115.00895,3.5813797,155.6944,-7.8935122,129.03943,2.0091612,102.22631,-6.347225,145.89014,0.36084515,133.88075,-6.8116965,129.99757,-0.5265194,112.63714,-3.2783835,144.50865,5.630638,188.61063,-2.7245548,168.67279,1.9357102,151.97763,-5.9430428,144.61961,-3.7873666,158.22517,bolero
29,23_Noi Lai Tinh Xua   Nhu Quynh  Manh Quynh MP4 HD 720p,0.2931738,0.0930382,0.2537366,0.0054416186,1742.8613285010085,413651.5642346957,2251.192345831452,189715.89302000115,3868.4516080023704,2471930.904706402,0.0613063186314822,0.0014100916325031337,2.672533e-06,0.04487469,-6.532204e-05,0.011488027,143.5546875,-85.12787,2507.5537,110.08059,736.5665,18.058245,328.4112,35.826572,245.41278,5.4211574,206.16905,6.76047,199.77002,2.5690796,159.3257,6.869936,166.81064,-5.325611,113.369125,11.055548,143.01042,-6.858773,115.352165,-0.92816854,103.23747,-5.239399,80.63675,-1.6477215,87.38518,-1.8011923,91.908226,1.1172385,107.30528,-5.436747,115.858864,1.7291967,110.86061,-2.3377945,135.36763,-0.7635973,114.99229,bolero
30,88_Nếu chúng mình cách trở,0.23637013,0.08690409,0.23537008,0.0032372659,1327.5678115782798,351190.1169726147,1871.0732936101783,272424.5879450583,2548.4429232476296,2296345.8318017614,0.05234870083929954,0.0007798679928984291,2.0367715e-06,0.046584003,-1.3551623e-05,0.0039016255,135.99917763157896,-125.22874,1775.9563,136.70288,1003.4416,11.07691,423.73306,21.298235,251.46416,14.084902,238.77942,2.0679958,191.47134,-6.032184,168.86174,4.335594,197.56674,-13.803749,243.20386,7.055804,198.23003,-8.323216,221.59961,0.04387237,154.87944,-5.046111,98.29082,-5.057425,113.70528,-5.8501987,130.63538,-2.0293653,121.18843,-3.8518162,92.1467,2.9056249,141.61337,-0.80415046,161.56248,3.4688888,134.87683,bolero
31,17_Đan Nguyên - Lại Nhớ Người Yêu _Giao Tiên_ - Thúy Nga PBN 119,0.2903522,0.09165972,0.18305539,0.0038878003,1453.137437751319,392922.7530952522,1912.4622872146917,238988.97882256203,3013.6609434712414,2200615.689035943,0.05427234755950077,0.0013244811816721768,-1.731366e-06,0.023008667,3.3103831e-06,0.0060458104,143.5546875,-125.47506,3015.455,127.65052,1231.1937,-1.0926332,378.3802,29.463676,413.10614,8.393567,189.09277,1.7323225,172.12497,0.33040136,159.5971,11.294049,153.5227,-6.4775634,179.3555,1.5719197,111.20286,-3.4627357,97.61225,-0.109391585,88.44876,-4.5270233,83.22255,2.5572934,66.79777,-3.2234728,64.14953,-2.0325146,74.54963,-7.6758976,75.82155,-1.2067925,52.710514,-4.111904,58.366188,0.4751193,62.99198,bolero
32,5_Thành Phố Buồn - Đàm Vĩnh Hưng _ Mp3 -lyrics _,0.2599488,0.0876003,0.08339713,0.007900256,2373.768398848317,592551.4704362015,2167.5302790628753,247697.2316498224,4599.101356529968,2230960.0277531478,0.13571818915683048,0.004976857811870122,-1.0168673e-05,0.009775167,-0.00020209084,0.0024732398,61.5234375,-227.92456,18587.93,66.44078,779.6167,-6.568317,537.0507,30.79086,435.90866,2.1515293,140.39284,6.9892244,196.38634,-2.2211072,97.24609,-8.788886,168.7155,-7.4630237,137.57574,-1.7824832,344.2061,-3.2299314,172.47426,-1.0028374,129.32909,-7.1004195,160.97897,-1.344982,185.82918,-3.248031,140.97021,-3.2783256,144.9178,-1.1126469,145.7744,2.044302,130.95845,-1.1718757,178.88948,4.2358975,237.34244,bolero
33,87_Hai lối mộng,0.27373675,0.09065974,0.2394275,0.0047862493,1478.6145543471162,432133.5228576961,1946.1942350171516,359648.09197770036,3037.5357991032556,3452090.4709410444,0.05676779732246517,0.0008370313221713759,-6.233271e-06,0.041542843,-2.247122e-05,0.009022468,151.99908088235293,-107.804375,3754.2383,134.33896,1212.9387,6.835028,410.45618,17.864641,343.90393,3.4789476,293.19742,-2.8685458,227.36127,-11.021043,146.21709,7.3088794,125.89282,-21.5269,246.97337,-2.066897,120.79101,-8.68797,133.64848,-2.5666838,125.92456,-4.6966553,91.00508,-2.874936,100.33082,-8.12051,79.20639,-4.7832437,91.72788,-6.0932937,79.031456,-5.791538,66.602455,-4.656025,67.48995,-3.569113,83.78148,bolero
34,53_Duyên kiếp,0.24526672,0.08796437,0.12112266,0.00082540105,1392.5455491207483,313632.1328548715,1864.487533375844,188368.0773013792,2775.795715143068,1828020.8392763964,0.0560756246371904,0.0010952543740835655,-4.4527337e-06,0.012346406,7.64258e-06,0.00089004595,95.703125,-183.12508,1687.1442,132.93858,749.8246,7.8709,368.24908,25.70067,289.62796,-1.1961545,210.49168,5.9781375,159.07536,-2.5597892,125.087326,0.525679,177.54266,-17.120327,220.17812,1.46316,162.3058,-17.177351,207.76694,-5.248144,124.03893,-11.748794,117.366486,-7.5477896,126.69229,-7.6760335,105.10376,-4.23364,78.01272,-9.039341,113.28323,-1.4579775,116.88093,-1.8623948,150.66525,-0.32839447,223.74472,bolero
35,93_Thương về miền trung,0.25428972,0.09266486,0.205989,0.0032494303,1168.0885541910286,189167.51948677108,1584.3019853124786,172488.71027915698,2222.6823930769883,1308722.00608116,0.04960419740470201,0.0004047542302470278,-1.6751782e-06,0.033782586,-1.7023895e-05,0.004021432,135.99917763157896,-139.50452,3029.2346,152.34682,685.12415,-1.5969722,335.8247,27.253654,280.686,3.7029421,323.79495,0.0623177,126.68072,-4.413645,118.51833,9.035961,132.54195,-17.847391,205.88177,0.4286466,121.44451,-4.6073885,128.02336,-4.4403768,112.42322,-2.662342,98.109886,-2.2294436,93.30528,-6.097235,68.00354,0.4427895,82.38247,-5.319503,73.39179,-1.2299799,65.73309,-5.550518,101.75711,-5.145261,90.590775,bolero
36,61_Hoa Mười Giờ,0.2507388,0.09086108,0.2592712,0.004672889,1883.1283708671212,721031.060762204,2294.652052133588,255738.16763772978,3938.2178528020995,3198712.05352081,0.07100826298858359,0.0033171246512187637,-3.6697415e-06,0.058863685,5.6120305e-05,0.005347865,161.4990234375,-86.25883,1589.9586,107.807144,1041.569,7.75126,362.97693,21.95547,337.33698,6.79091,273.92386,-0.4919343,231.41597,7.1949143,143.57816,-3.7167118,159.444,-5.07472,132.15804,8.654172,176.2882,-18.700903,129.20007,6.006248,76.28716,-3.9034603,107.653336,2.0041378,99.26843,-5.876974,96.273994,-1.2895893,95.32686,-4.423268,100.80036,4.1117373,119.78975,-1.901114,166.16933,8.2020445,171.19962,bolero
37,30_Nhớ người yêu,0.23774427,0.08963018,0.12947352,0.0011550008,1486.2437016957333,414383.7848166694,1963.0194332272315,432296.7439973255,3191.209869857174,3365846.4546501776,0.05680388931888545,0.0008627068432085224,9.3488194e-07,0.014335138,2.1220863e-05,0.0010844449,129.19921875,-174.893,3418.3457,133.34137,1393.1576,11.94159,556.58777,23.806253,297.7705,7.9153814,196.00888,5.384872,183.17249,-4.220845,207.7813,2.7298498,126.652504,-15.179788,206.66583,3.22935,203.24443,-11.742774,120.756714,-7.5007935,95.47995,-5.882151,115.38843,-3.7368886,97.912735,-6.8821177,115.211,-3.1048284,156.77893,-4.900867,114.0476,-2.7698216,120.21921,-8.003744,106.423874,-4.2061396,82.32607,bolero
38,71_Một Người Đi - Phương Ý _Quán Quân Thần Tượng Bolero 2019_ _MV Official_,0.25096926,0.08741977,0.2718037,0.0042090355,1799.2551618477946,359411.74137748865,2256.4119339020167,196514.93407073827,3879.5848740143674,2475648.5005800123,0.06973672872726393,0.0010519668081467994,1.2006208e-06,0.061581887,0.00013978567,0.005836505,151.99908088235293,-77.542,1627.8711,111.781235,766.5364,14.539203,361.13724,23.894905,298.10153,1.9352446,215.53783,-1.1743722,262.01227,1.9965075,121.22559,-0.16887212,109.455025,-10.343045,131.36855,13.815097,180.42693,-12.851774,132.17511,6.885334,118.87326,-8.159596,119.27867,-4.9548945,116.011635,-0.16184287,142.93513,-6.350586,168.62753,-7.756703,139.40314,-0.9574587,120.69253,-6.1927004,137.21977,3.7815402,176.82666,bolero
39,16_Ai Khổ Vì Ai - Lưu Ánh Loan,0.26102746,0.08955328,0.26440606,0.0049329503,2024.3974473489961,553442.5003958473,2421.231923177691,214467.68881127145,4413.631644706608,2869350.147301182,0.08278993777815402,0.0029033323303864116,-7.989293e-06,0.055182185,0.00012770754,0.0076033045,151.99908088235293,-62.417244,1423.0488,102.20279,658.2879,11.955556,322.58026,20.82422,288.7023,2.6122916,194.04857,4.5100975,206.77083,4.1703277,132.4979,-1.3709798,142.51343,-4.0983896,125.71633,9.448014,152.0116,-9.42846,127.78152,3.7832289,114.29414,-6.5769453,107.88505,2.2309968,82.65631,-5.653324,105.34445,-1.0521783,133.31137,-3.712713,149.26108,3.378885,168.03612,-3.8921466,131.44601,4.784389,181.21132,bolero
40,76_Chuyện tình mộng thường,0.24070068,0.0919474,0.2012321,0.002800408,1638.9396533913864,676473.6630980124,2116.5814173105996,332560.8482359699,3433.304239278976,3792631.6905197343,0.062067273969620744,0.0023947912241961936,-8.5853037e-07,0.032925867,1.4614114e-05,0.0041422583,143.5546875,-133.56906,4107.5957,118.867935,1343.178,18.50266,465.2176,24.480804,289.51703,2.7270234,259.79623,-0.27784875,257.62234,-4.4033446,161.88615,3.8383894,154.23744,-12.707228,193.11363,6.469137,143.87912,-11.040221,149.21735,-2.6717129,115.75465,-7.287173,96.380264,-4.714004,113.95008,-4.7083907,121.14815,-1.9573832,176.69022,-3.1755612,139.16284,-3.5452085,107.15774,-5.7552986,130.30539,-0.29176122,125.09997,bolero
41,9_Mưa Đêm Ngoại Ô - Tường Nguyên_ Tường Khuê,0.2729826,0.08940461,0.20458677,0.0041927625,1699.4633515192752,380886.2817446038,2206.97028529073,182338.26037381377,3659.89453578512,2212917.273336415,0.05914155469959365,0.0013491497135967108,2.8651332e-06,0.03465016,-7.285354e-05,0.004244227,86.1328125,-102.36793,2023.9371,111.01472,612.84753,9.604829,344.63574,28.456484,235.77917,8.067517,212.58366,6.5132318,135.72964,-7.2197165,137.1297,5.224321,75.46561,-10.94878,135.15627,2.4653063,126.791,-6.3825145,86.33978,-5.4675035,76.64078,-6.8845396,76.56196,-5.1653757,76.79231,-5.785226,58.214855,-3.3854644,61.21594,-9.487157,59.42568,0.010135521,68.38391,-10.0187645,100.98809,-2.432847,70.66913,bolero
42,79_Linh hồn tượng đá,0.28005418,0.09357811,0.11110942,0.0008002966,1557.8077562958931,422465.6060454666,2033.8999693724204,207362.3942966943,3230.7554640637095,2250157.51844783,0.05745260043779025,0.001489966222771341,9.3967196e-07,0.010015097,1.5626374e-05,0.0011309837,172.265625,-171.73227,3090.064,121.86595,802.4863,5.632151,332.48578,27.267334,336.98624,6.259524,232.34177,8.545851,163.1725,0.85145015,126.60388,8.764899,110.47797,-9.271415,140.27269,4.8407483,131.80559,-2.1464055,88.32468,3.6782215,72.940956,1.1756779,72.688896,3.6006997,73.90568,-2.5097578,78.20759,2.6803985,70.34081,-3.0501657,74.70934,-2.8894994,65.191956,-3.7790005,77.60012,-0.50690454,62.18755,bolero
43,69_Căn Nhà Ngoại Ô,0.25834218,0.08722509,0.232472,0.0056663007,1417.4630433015163,322643.7274365242,1952.4202391701806,185253.765726778,2912.3407228074207,1990545.2528592492,0.05167088936726006,0.0007258057697135883,1.771023e-07,0.04842138,-6.056177e-05,0.0038581935,161.4990234375,-123.438324,2975.8638,125.79339,725.6278,12.483122,314.6231,30.543913,304.02896,3.3187487,265.44107,0.28551996,154.3753,-2.0873108,150.39604,16.52479,151.99774,-18.0275,184.03308,2.766267,138.45784,-6.728021,132.40918,-0.013107489,115.269966,2.3663251,128.17473,3.7410283,147.36821,-2.2657802,111.17405,-0.34332186,93.196465,-2.0576177,75.07206,1.0037227,69.38816,-0.5067989,90.513885,1.1511561,88.50421,bolero
44,85_Hãy Quên Anh,0.27666625,0.08839114,0.13942626,0.0013417127,1852.5718014014549,516316.2214298892,2219.7581203393815,170241.09434731086,4172.541435879451,2053666.0828936717,0.07539901497194272,0.002397996932460961,3.4844345e-07,0.014812246,-4.4860376e-06,0.0020442111,61.5234375,-131.56175,2307.459,105.748764,809.07635,10.56537,366.21075,42.15846,454.968,-4.551137,219.80916,6.643745,154.05832,-10.573865,112.44291,1.0997683,105.59778,-14.155627,213.32143,-2.8396688,107.97958,-6.8825145,86.488716,-1.3511395,105.24173,-5.672481,91.414894,-4.64446,91.75304,-5.2772574,88.99526,-0.64207435,64.271034,-5.5425177,58.04095,-2.2815924,63.420544,-3.0186784,74.47827,-0.7739379,74.21346,bolero
45,8_Mưa rừng,0.25072905,0.09116968,0.24695317,0.008833445,1755.1684901709318,483418.2340547928,2140.5201171901836,176013.1546773775,3616.1948000314437,2536210.518226772,0.0696511283378483,0.0018754480874137703,-1.5098441e-05,0.051879287,0.00015342304,0.0072285007,89.10290948275862,-95.52027,3287.3232,118.41609,883.8178,9.033045,451.42227,15.089161,298.98468,-5.533869,246.40207,4.4800153,255.39034,-0.46904176,235.10086,-4.293084,143.56226,-16.679083,192.25438,5.582496,221.11786,-17.83661,173.41162,2.8430648,133.52463,-14.046412,126.78526,-2.6590147,122.113754,-3.9261243,116.17671,-4.6554,157.72964,-5.295405,133.07216,-0.2589821,107.14662,-6.0427074,104.95259,2.1699982,141.44861,bolero
46,22_Gõ Cửa Trái Tim,0.3187792,0.093198776,0.16109972,0.0033260293,1655.0550293161443,445144.5981357687,2081.9705640315296,240383.26628461923,3475.0956532386804,2433890.5359381596,0.0700356687185565,0.0018145811463260114,-1.1756351e-05,0.018831806,-4.8641567e-05,0.0045833527,86.1328125,-135.08572,2889.4053,121.23262,992.5486,5.1909,542.82904,32.14372,278.5825,10.026898,188.61757,-1.0308377,258.5209,1.9517497,189.78792,11.973551,137.76141,-11.198087,182.089,7.885576,127.37391,-9.200337,207.6217,-1.9773314,135.05223,-2.136219,126.54491,-1.0543578,105.417984,1.037804,91.12423,5.215491,106.87074,-3.569921,99.389336,2.634608,144.02937,-3.1093001,148.96146,-0.9603878,105.39277,bolero
47,59_Những Đồi Hoa Sim,0.23860142,0.08824492,0.1895044,0.005464148,1921.824441160718,504570.1768285462,2412.6344361862675,175239.48319296958,4222.849465007014,2881395.7449579127,0.0704699064555921,0.002226856144875681,2.2722909e-06,0.033535216,-4.1085616e-05,0.0028363692,161.4990234375,-137.64314,3004.3723,97.08767,912.1862,21.249735,400.81595,24.373135,483.7486,-0.22943422,276.01044,0.587357,386.88815,2.6364942,191.33226,-2.7752633,198.61996,-8.298466,175.89555,1.2145629,182.28033,-14.469608,132.40335,1.541112,132.04655,-9.545348,141.50873,1.4270558,100.561104,-5.3180647,129.6157,3.245017,165.3826,-10.038954,192.86499,1.6995407,149.69864,-4.574463,232.12567,3.350951,246.2368,bolero
48,41_Hai Đứa Giận Nhau - Đan Nguyên _ Băng Tâm _MV 4K Official_,0.24796776,0.091148354,0.18362363,0.002979637,1512.0278070306588,367648.48488210497,1946.4745466898828,269367.4073839809,3116.7394868360584,2404340.4471293734,0.0579380472378096,0.0008961276197007501,-1.2186246e-06,0.027947959,-2.3067461e-05,0.0031224254,151.99908088235293,-142.86937,3749.2136,123.78546,1259.6495,4.526141,493.247,22.353672,373.84998,0.5123979,293.10333,2.8771675,266.45038,-2.48351,228.50034,2.372023,226.90108,-14.496532,196.2438,0.63000953,154.21632,-12.555934,225.49487,-3.1076372,126.23758,-7.817902,117.531296,-4.6581693,124.79447,-5.806092,138.4132,0.48043776,158.7955,-2.983921,149.9238,3.192277,183.31294,-1.6970942,167.57237,2.666886,158.87807,bolero
49,72_Xin Làm Người Xa Lạ,0.24319339,0.0885348,0.24951805,0.0040831147,1523.1172492178266,322002.6392071055,1989.3379748826464,267185.70448181516,3066.060626617526,2388747.1460409216,0.06280441992792182,0.0007761645445152009,2.1021167e-06,0.050014928,0.00012212333,0.0056446507,161.4990234375,-94.45215,1880.9547,129.70421,847.55304,8.246078,333.81036,20.427229,275.87012,0.57624596,273.7371,-4.0447116,158.70569,-5.6694283,159.1041,4.4330244,108.30704,-14.280042,165.29361,1.0106641,107.6663,-9.731473,120.217224,-3.1221278,98.13065,-5.9632854,130.07921,-1.2013432,96.46113,-5.6429524,82.10332,0.73700625,84.66538,-5.6516953,79.443214,-2.3550544,78.464485,-4.144641,111.165474,-2.6390636,79.14389,bolero
50,25_Chuye__n Mo__t Đe_m _  Nhạc Sĩ  Anh Ba__ng  _ Hoa_ng Oanh,0.25530523,0.09122171,0.053948026,0.0003916922,1497.0722145719362,219995.3175230084,1854.8525575116153,195562.64547699667,2867.761825703246,1346310.5821882756,0.06595916275638544,0.0006741063521335676,-8.780661e-05,0.0025194038,-0.00016982929,0.00026465638,129.19921875,-253.29295,4062.0396,134.52753,978.0437,-11.308732,318.82367,14.616103,255.06096,6.4942145,227.4761,-8.239799,301.59598,3.36661,139.57373,-2.2479033,128.58527,-15.144963,133.78146,9.292675,212.40224,-19.742167,154.73225,0.95666474,98.88375,-3.6435533,104.3787,-8.37122,100.697624,-3.9190898,96.94422,-6.1977663,124.325745,-6.8336926,85.02931,-2.260189,92.437836,-5.821875,127.733894,2.9832788,144.35857,bolero
51,43_Hai Sắc Hoa TiGôn- Như Quỳnh,0.25192434,0.086044125,0.13221219,0.0012400629,1744.2487096044072,306486.01946939627,2123.455265981726,183265.9082881532,3580.0741851145267,1782080.7611148113,0.08013802637625773,0.0010531207089701038,0.0002011058,0.015218615,0.0008684246,0.0010445402,151.99908088235293,-130.55399,1721.4226,121.61067,634.4886,2.5779397,248.89537,18.2019,235.42604,-2.0658,180.30948,3.1353035,223.01323,11.254061,148.09521,-2.9270363,124.51168,1.8354201,131.28802,10.088188,116.7415,-17.425392,144.15689,6.636397,129.11119,-4.468968,98.65172,0.7723264,106.07137,-0.8026994,129.14536,0.48217264,117.56475,-1.3538988,136.43443,6.2099404,126.84489,-5.407834,111.48646,0.7543156,75.43792,bolero
52,96_LK Nê_u Xua_n Na_y Vă_ng Anh - To_i Chu_a Co_ Mu_a Xua_n,0.24232139,0.08717751,0.09609804,0.00057126913,1756.6691647296852,569679.2273885659,2210.0750612128923,337575.75369977276,3804.5019946969333,3598504.88185445,0.06785314223345588,0.0015105779978654094,2.8779375e-06,0.008266525,-1.37355755e-05,0.00044313673,80.74951171875,-190.50247,2634.6423,112.726524,886.69763,13.283242,512.89734,24.179947,230.57991,3.8004766,161.01328,1.9616015,157.88695,1.2725313,112.13927,0.65135074,110.55888,-10.8175125,132.17331,4.7997866,134.45633,-18.0328,113.84964,-6.043276,92.750046,-9.1556835,76.57994,-0.6517173,98.40092,-4.662183,135.91211,-0.14670753,164.48138,-5.4190116,116.01441,0.53338027,132.23364,-6.183908,138.5261,3.2111998,151.2604,bolero
53,63_PBN 117 _ Hoài Lâm - Lưu Bút Ngày Xanh,0.2764282,0.09074604,0.17289597,0.0050485577,1585.9376326392933,543093.283633925,2039.3599943621336,254243.75118982265,3355.167211762892,2903342.8065318805,0.059808595261706655,0.002428756006370755,2.553644e-06,0.023760967,-3.5993125e-06,0.0049343114,161.4990234375,-146.71246,3121.7678,119.0563,967.0207,6.3119307,440.43683,32.645756,348.64633,5.7443886,370.27762,-0.02067958,276.69272,7.4118133,175.1809,10.160407,168.71945,-15.348212,242.66336,10.083521,171.7119,-6.335811,101.06716,-7.2454143,118.15412,-2.2632086,130.39783,-6.5436974,107.7804,-4.5730505,61.674812,1.0057579,74.80982,-8.449123,80.18052,2.9843435,70.23066,-2.1312425,75.265755,-6.1220713,100.49363,bolero
